4 Jan 1999 - 27 July 2018,EUR/USD,USD/JPY,GBP/USD,AUD/USD,USD/CAD
5/25/2010,1.2279,89.89,1.4352,0.8172,1.0776
5/26/2010,1.2224,90.28,1.4401,0.8291,1.0647
5/27/2010,1.237,90.71,1.4569,0.8467,1.0491
5/28/2010,1.2369,90.81,1.4492,0.8491,1.0497
6/1/2010,1.2266,91.16,1.4673,0.8396,1.0476
6/2/2010,1.2206,92.21,1.4641,0.8355,1.0404
6/3/2010,1.2193,92.33,1.4616,0.842,1.0413
6/4/2010,1.1998,91.83,1.4493,0.8279,1.0516
6/7/2010,1.1959,92,1.4498,0.8192,1.0537
6/8/2010,1.1995,91.3,1.4422,0.8232,1.0517
6/9/2010,1.2045,91.54,1.4585,0.8337,1.0395
6/10/2010,1.2111,91.04,1.4674,0.8469,1.0336
6/11/2010,1.2077,91.72,1.4545,0.8493,1.0329
6/14/2010,1.2277,91.8,1.477,0.8634,1.0251
6/15/2010,1.2327,91.25,1.4827,0.8616,1.0287
6/16/2010,1.2323,91.39,1.4838,0.8648,1.0236
6/17/2010,1.2365,90.92,1.4806,0.8648,1.0283
6/18/2010,1.236,90.79,1.4787,0.8699,1.0237
6/21/2010,1.2385,91.18,1.4826,0.8818,1.0197
6/22/2010,1.2303,90.59,1.485,0.8791,1.0201
6/23/2010,1.231,89.82,1.4952,0.8739,1.039
6/24/2010,1.2288,89.4,1.4986,0.8671,1.0429
6/25/2010,1.2332,89.35,1.4985,0.8682,1.0369
6/28/2010,1.2316,89.23,1.5098,0.8738,1.0337
6/29/2010,1.2187,88.39,1.5081,0.8525,1.0531
6/30/2010,1.2291,88.49,1.4947,0.848,1.0606
7/1/2010,1.2464,87.42,1.5126,0.838,1.0622
7/2/2010,1.2577,87.69,1.5179,0.8432,1.0647
7/6/2010,1.2646,87.55,1.518,0.8555,1.0497
7/7/2010,1.2594,87.16,1.5179,0.8568,1.0525
7/8/2010,1.2683,88.44,1.5157,0.8767,1.041
7/9/2010,1.2639,88.48,1.5095,0.8753,1.0328
7/12/2010,1.2573,88.53,1.5016,0.8733,1.0377
7/13/2010,1.2719,88.24,1.5175,0.8821,1.0281
7/14/2010,1.2755,88.59,1.5284,0.8854,1.0304
7/15/2010,1.2893,87.41,1.5376,0.8781,1.0401
7/16/2010,1.2919,86.4,1.5289,0.8707,1.0536
7/19/2010,1.2963,86.77,1.5222,0.8692,1.0557
7/20/2010,1.2905,87.22,1.5255,0.8788,1.0526
7/21/2010,1.2818,87.3,1.5201,0.8824,1.0422
7/22/2010,1.2903,87,1.5283,0.892,1.0373
7/23/2010,1.2874,87.31,1.5425,0.8946,1.0376
7/26/2010,1.2983,87.2,1.549,0.8998,1.0312
7/27/2010,1.2983,87.88,1.5538,0.9017,1.0357
7/28/2010,1.2998,87.62,1.5611,0.8929,1.0356
7/29/2010,1.3064,86.87,1.5591,0.8981,1.0368
7/30/2010,1.3069,86.43,1.5714,0.9051,1.0293
8/2/2010,1.3174,86.42,1.5897,0.9135,1.0227
8/3/2010,1.3239,85.88,1.5941,0.915,1.0219
8/4/2010,1.3158,86.26,1.5887,0.916,1.0184
8/5/2010,1.3157,85.83,1.586,0.9131,1.0154
8/6/2010,1.3282,85.25,1.5979,0.9165,1.0272
8/9/2010,1.3241,85.88,1.5945,0.917,1.0266
8/10/2010,1.3095,85.88,1.5776,0.9086,1.0347
8/11/2010,1.2899,85.36,1.5688,0.9006,1.0455
8/12/2010,1.2866,85.83,1.5573,0.8964,1.0433
8/13/2010,1.2767,86.2,1.558,0.8955,1.04
8/16/2010,1.2838,85.33,1.5679,0.8976,1.0429
8/17/2010,1.289,85.51,1.5586,0.9067,1.0311
8/18/2010,1.2872,85.31,1.5619,0.8995,1.0286
8/19/2010,1.2837,85.27,1.5612,0.8928,1.0397
8/20/2010,1.2687,85.63,1.5515,0.8881,1.0499
8/23/2010,1.2663,85.16,1.5532,0.893,1.0512
8/24/2010,1.2675,84.16,1.5471,0.8862,1.0563
8/25/2010,1.2652,84.56,1.546,0.8807,1.064
8/26/2010,1.2717,84.61,1.5574,0.8881,1.0545
8/27/2010,1.2765,85.1,1.5528,0.8979,1.0547
8/30/2010,1.2686,84.67,1.5473,0.894,1.0561
8/31/2010,1.2704,84.1,1.5358,0.891,1.064
9/1/2010,1.2813,84.48,1.5472,0.9093,1.0497
9/2/2010,1.2824,84.15,1.5393,0.9104,1.052
9/3/2010,1.2885,84.45,1.5452,0.9155,1.0411
9/7/2010,1.2723,83.75,1.5315,0.9143,1.0426
9/8/2010,1.2727,83.85,1.5513,0.9185,1.0359
9/9/2010,1.2708,83.83,1.5448,0.9248,1.0323
9/10/2010,1.2731,84.13,1.5387,0.9258,1.0357
9/13/2010,1.289,83.53,1.5466,0.9359,1.0277
9/14/2010,1.3014,83.05,1.5559,0.9436,1.0219
9/15/2010,1.3008,85.63,1.5641,0.9397,1.0281
9/16/2010,1.3079,85.72,1.5612,0.9351,1.0274
9/17/2010,1.3046,85.77,1.5635,0.9378,1.0331
9/20/2010,1.3074,85.74,1.5564,0.9479,1.028
9/21/2010,1.3136,85.36,1.5551,0.9475,1.0314
9/22/2010,1.3385,84.37,1.5649,0.9536,1.0325
9/23/2010,1.3344,84.32,1.5723,0.9538,1.0307
9/24/2010,1.3476,84.24,1.5829,0.9584,1.0262
9/27/2010,1.3475,84.17,1.5851,0.9622,1.026
9/28/2010,1.3583,83.82,1.5808,0.9673,1.0305
9/29/2010,1.3638,83.61,1.5812,0.9714,1.03
9/30/2010,1.3601,83.53,1.5731,0.964,1.0293
10/1/2010,1.3754,83.3,1.5829,0.971,1.0214
10/4/2010,1.3688,83.33,1.5849,0.9666,1.0235
10/5/2010,1.3834,83.17,1.5915,0.9699,1.0169
10/6/2010,1.3924,82.8,1.5903,0.9781,1.0073
10/7/2010,1.3921,82.35,1.593,0.9815,1.0167
10/8/2010,1.3923,81.86,1.5951,0.9866,1.0138
10/12/2010,1.3846,81.74,1.5799,0.9848,1.0111
10/13/2010,1.3964,81.81,1.5843,0.9922,1.0028
10/14/2010,1.4066,81.44,1.5992,0.9943,1.0036
10/15/2010,1.3998,81.32,1.6027,0.9883,1.0108
10/18/2010,1.3978,81.16,1.5907,0.9917,1.0145
10/19/2010,1.3827,81.6,1.5739,0.9758,1.0298
10/20/2010,1.3949,81.14,1.5857,0.9848,1.0245
10/21/2010,1.3973,81.16,1.5753,0.9838,1.0232
10/22/2010,1.3904,81.48,1.5677,0.9784,1.0262
10/25/2010,1.3986,80.61,1.5748,0.9933,1.0197
10/26/2010,1.3873,81.28,1.5871,0.9863,1.022
10/27/2010,1.3788,81.55,1.5782,0.9699,1.0321
10/28/2010,1.3929,80.99,1.5945,0.9787,1.0194
10/29/2010,1.3894,80.48,1.602,0.9798,1.0187
11/1/2010,1.3888,80.66,1.605,0.9878,1.0133
11/2/2010,1.4026,80.8,1.601,0.999,1.0098
11/3/2010,1.4014,81.41,1.608,0.9967,1.009
11/4/2010,1.4224,80.61,1.6282,1.0143,1.0022
11/5/2010,1.4033,81.35,1.6211,1.0138,1.0012
11/8/2010,1.3927,81.14,1.615,1.0134,1.0021
11/9/2010,1.3865,81.15,1.605,1.012,1.0013
11/10/2010,1.3728,82.53,1.6071,1.0025,1.0016
11/12/2010,1.37,82.44,1.6172,0.9906,1.0079
11/15/2010,1.3615,82.9,1.6064,0.9904,1.0064
11/16/2010,1.3517,83.41,1.5881,0.9755,1.0231
11/17/2010,1.3555,83.15,1.5941,0.9821,1.0205
11/18/2010,1.3618,83.64,1.601,0.989,1.0172
11/19/2010,1.3654,83.49,1.5961,0.9846,1.0206
11/22/2010,1.3612,83.46,1.5932,0.9867,1.0187
11/23/2010,1.3388,82.86,1.5824,0.973,1.024
11/24/2010,1.335,83.38,1.5774,0.9822,1.011
11/26/2010,1.3243,84.08,1.5616,0.964,1.0188
11/29/2010,1.3092,84.34,1.5557,0.9594,1.0227
11/30/2010,1.3036,83.56,1.5578,0.9607,1.0266
12/1/2010,1.3149,84,1.5603,0.9675,1.016
12/2/2010,1.3228,83.53,1.561,0.9774,1.0045
12/3/2010,1.3367,82.73,1.5723,0.9877,1.0059
12/6/2010,1.3275,82.7,1.568,0.9883,1.0056
12/7/2010,1.3323,83.04,1.5802,0.9894,1.0093
12/8/2010,1.3242,84.16,1.5792,0.978,1.01
12/9/2010,1.3206,83.85,1.5733,0.9823,1.0098
12/10/2010,1.3242,83.87,1.5809,0.9856,1.0091
12/13/2010,1.3389,83.57,1.5882,0.9942,1.0046
12/14/2010,1.3395,83.52,1.5795,0.9998,1.0039
12/15/2010,1.3306,84.04,1.5613,0.9917,1.0033
12/16/2010,1.3206,84.23,1.5612,0.9866,1.0056
12/17/2010,1.3155,84.15,1.548,0.9854,1.0125
12/20/2010,1.3124,83.72,1.5521,0.9933,1.0176
12/21/2010,1.3131,83.76,1.5462,0.9972,1.0173
12/22/2010,1.3089,83.56,1.539,1.0003,1.0143
12/23/2010,1.3101,82.97,1.54,1.0051,1.0095
12/27/2010,1.3146,82.91,1.5382,1.0026,1.0086
12/28/2010,1.3122,82.21,1.5361,1.0112,1.0006
12/29/2010,1.3183,81.9,1.5463,1.0153,1.0004
12/30/2010,1.3269,81.67,1.5392,1.0122,1.0009
1/3/2011,1.3371,81.56,1.549,1.02,0.9903
1/4/2011,1.3306,81.96,1.5586,1.0044,0.9985
1/5/2011,1.3171,83.22,1.5497,1.0003,0.9946
1/6/2011,1.3027,83.15,1.549,0.9959,0.9953
1/7/2011,1.2944,83.04,1.556,0.9954,0.9932
1/10/2011,1.2945,82.78,1.5583,0.9936,0.9923
1/11/2011,1.2978,83.36,1.5628,0.9873,0.9901
1/12/2011,1.3066,83.29,1.5716,0.9934,0.9864
1/13/2011,1.3364,82.72,1.587,1.0003,0.9866
1/14/2011,1.3328,82.99,1.5874,0.9886,0.9902
1/18/2011,1.3399,82.66,1.6,0.998,0.9912
1/19/2011,1.3495,82.03,1.5991,1.003,0.9938
1/20/2011,1.3443,83.02,1.5875,0.9868,1.0001
1/21/2011,1.3581,82.63,1.5997,0.9892,0.9943
1/24/2011,1.3653,82.44,1.5995,1.0001,0.9933
1/25/2011,1.3644,82.35,1.5818,0.991,0.9984
1/26/2011,1.3688,82.27,1.5886,0.9948,0.9954
1/27/2011,1.3688,83.03,1.5905,0.9907,0.994
1/28/2011,1.3607,82.03,1.5838,0.9926,0.9989
1/31/2011,1.3715,81.97,1.6042,0.9976,1.002
2/1/2011,1.3793,81.48,1.6124,1.0122,0.9921
2/2/2011,1.3779,81.82,1.6167,1.0062,0.9883
2/3/2011,1.3654,81.48,1.6159,1.0143,0.9901
2/4/2011,1.3584,81.99,1.6089,1.0139,0.9899
2/7/2011,1.3557,82.4,1.6111,1.0139,0.9885
2/8/2011,1.3687,81.92,1.6091,1.0176,0.9905
2/9/2011,1.3688,82.47,1.6089,1.0095,0.9946
2/10/2011,1.3637,83.11,1.6132,1.0061,0.9955
2/11/2011,1.352,83.52,1.5986,1.0001,0.99
2/14/2011,1.3474,83.32,1.6023,1.0024,0.9883
2/15/2011,1.3494,83.79,1.6128,0.9989,0.9885
2/16/2011,1.3547,83.73,1.6063,0.9984,0.9853
2/17/2011,1.3612,83.25,1.6172,1.0116,0.9839
2/18/2011,1.3673,83.22,1.6245,1.0144,0.9827
2/22/2011,1.3661,82.94,1.6129,0.9992,0.986
2/23/2011,1.3758,82.39,1.6221,1.0001,0.9922
2/24/2011,1.3794,81.67,1.6106,1.0088,0.9842
2/25/2011,1.3757,81.76,1.6078,1.0155,0.9808
2/28/2011,1.3793,81.94,1.6247,1.0174,0.9737
3/1/2011,1.3813,81.86,1.6309,1.0159,0.9742
3/2/2011,1.3869,81.62,1.6311,1.0157,0.9733
3/3/2011,1.3947,82.41,1.6266,1.0131,0.9746
3/4/2011,1.3983,82.35,1.625,1.0111,0.9715
3/7/2011,1.3976,82.12,1.6204,1.011,0.9737
3/8/2011,1.3912,82.69,1.6164,1.0113,0.9712
3/9/2011,1.3906,82.78,1.6202,1.0111,0.9686
3/10/2011,1.3823,82.98,1.6063,1.0017,0.9729
3/11/2011,1.3864,81.77,1.6033,1.011,0.9732
3/14/2011,1.3975,81.65,1.6181,1.0073,0.9758
3/15/2011,1.3968,80.82,1.6064,0.99,0.9831
3/16/2011,1.3922,80.17,1.6028,0.9842,0.9921
3/17/2011,1.4021,78.74,1.6143,0.9823,0.9886
3/18/2011,1.4141,81.14,1.6187,0.9953,0.9846
3/21/2011,1.4184,81.11,1.6276,1.0044,0.9772
3/22/2011,1.4212,81,1.6387,1.0118,0.9769
3/23/2011,1.4124,80.94,1.6246,1.0105,0.982
3/24/2011,1.42,80.82,1.6159,1.0219,0.9748
3/25/2011,1.4144,81.12,1.6086,1.0282,0.9779
3/28/2011,1.4104,81.67,1.6024,1.0281,0.9757
3/29/2011,1.409,82.38,1.5983,1.0264,0.9758
3/30/2011,1.4095,82.98,1.6038,1.0319,0.9715
3/31/2011,1.4183,82.76,1.6048,1.0358,0.9717
4/1/2011,1.4215,84.05,1.6132,1.0387,0.9629
4/4/2011,1.4221,83.98,1.6129,1.0352,0.9677
4/5/2011,1.423,84.65,1.6282,1.0346,0.9635
4/6/2011,1.4333,85.26,1.6314,1.0425,0.9587
4/7/2011,1.4287,84.98,1.6304,1.0456,0.9593
4/8/2011,1.4437,84.99,1.6341,1.0531,0.9564
4/11/2011,1.4454,84.58,1.6386,1.0534,0.9547
4/12/2011,1.4455,83.79,1.6263,1.047,0.9624
4/13/2011,1.4477,83.59,1.6285,1.0504,0.9638
4/14/2011,1.4464,83.23,1.635,1.0523,0.9626
4/15/2011,1.4443,83.13,1.6325,1.0558,0.9615
4/18/2011,1.4211,82.43,1.6229,1.049,0.9689
4/19/2011,1.4319,82.41,1.6315,1.0507,0.9572
4/20/2011,1.4513,82.58,1.6405,1.0677,0.9523
4/21/2011,1.4585,81.81,1.6572,1.0747,0.9518
4/22/2011,1.4545,81.92,1.6517,1.0735,0.9535
4/25/2011,1.4576,81.93,1.6497,1.0717,0.9541
4/26/2011,1.4625,81.93,1.6465,1.0772,0.9508
4/27/2011,1.4659,82.6,1.653,1.079,0.955
4/28/2011,1.4785,81.57,1.6636,1.0893,0.9513
4/29/2011,1.4821,81.31,1.6691,1.0937,0.9486
5/2/2011,1.487,81.23,1.669,1.097,0.9492
5/3/2011,1.4875,81.02,1.6536,1.0921,0.9489
5/4/2011,1.4859,80.69,1.6524,1.0765,0.9579
5/5/2011,1.4583,80.12,1.6427,1.0642,0.9667
5/6/2011,1.4495,80.51,1.6417,1.0763,0.9616
5/9/2011,1.4301,80.66,1.6338,1.0754,0.966
5/10/2011,1.4358,80.75,1.6331,1.0803,0.9611
5/11/2011,1.4269,80.78,1.6412,1.0756,0.9581
5/12/2011,1.4229,80.75,1.629,1.0652,0.9656
5/13/2011,1.4141,80.76,1.6179,1.0565,0.9708
5/16/2011,1.4219,80.82,1.624,1.062,0.9701
5/17/2011,1.4155,81.39,1.6206,1.0539,0.9772
5/18/2011,1.427,81.37,1.6148,1.0617,0.9722
5/19/2011,1.4254,81.78,1.6179,1.0614,0.9703
5/20/2011,1.4172,81.64,1.6222,1.0644,0.9735
5/23/2011,1.4015,81.81,1.6102,1.0496,0.9791
5/24/2011,1.4107,82.12,1.6185,1.0555,0.9773
5/25/2011,1.4102,81.96,1.6277,1.0537,0.9765
5/26/2011,1.4088,81.44,1.6346,1.059,0.9809
5/27/2011,1.4287,80.75,1.6494,1.0711,0.9771
5/31/2011,1.4376,81.29,1.6439,1.066,0.9688
6/1/2011,1.4431,80.82,1.6391,1.0716,0.9713
6/2/2011,1.4426,80.98,1.6325,1.0617,0.9794
6/3/2011,1.4604,80.38,1.6397,1.0714,0.9768
6/6/2011,1.462,80.19,1.6362,1.0737,0.9784
6/7/2011,1.4675,80.21,1.6444,1.0713,0.9743
6/8/2011,1.4587,79.87,1.6381,1.0635,0.9778
6/9/2011,1.4534,80.07,1.6382,1.0642,0.9732
6/10/2011,1.4365,80.26,1.6254,1.0567,0.9769
6/13/2011,1.4368,80.16,1.6308,1.0562,0.9778
6/14/2011,1.4473,80.5,1.6388,1.0691,0.9684
6/15/2011,1.4221,80.71,1.6218,1.0621,0.9778
6/16/2011,1.4155,80.7,1.613,1.0541,0.9842
6/17/2011,1.4326,80.1,1.6186,1.062,0.9797
6/20/2011,1.432,80.26,1.6206,1.0587,0.9785
6/21/2011,1.4399,80.15,1.6232,1.0598,0.9722
6/22/2011,1.4403,80.06,1.6131,1.0633,0.9725
6/23/2011,1.4166,80.45,1.5977,1.0484,0.98
6/24/2011,1.4189,80.32,1.5985,1.0523,0.9847
6/27/2011,1.4282,80.89,1.5972,1.0439,0.9859
6/28/2011,1.4368,80.85,1.6016,1.0521,0.9819
6/29/2011,1.4428,80.8,1.607,1.0673,0.9703
6/30/2011,1.4523,80.64,1.6067,1.0732,0.9642
7/1/2011,1.4508,80.81,1.607,1.0754,0.9608
7/5/2011,1.447,81.14,1.6085,1.0698,0.9608
7/6/2011,1.4329,80.9,1.5998,1.0696,0.9656
7/7/2011,1.4349,81.26,1.5967,1.0764,0.9585
7/8/2011,1.4251,80.64,1.603,1.0727,0.9627
7/11/2011,1.4034,80.37,1.5932,1.0662,0.9663
7/12/2011,1.4014,79.53,1.594,1.0626,0.9667
7/13/2011,1.4167,78.99,1.6111,1.0763,0.9582
7/14/2011,1.4182,79.11,1.6125,1.0741,0.9584
7/15/2011,1.4156,79.03,1.6149,1.0656,0.9542
7/18/2011,1.4042,79.1,1.6024,1.0565,0.9616
7/19/2011,1.4156,78.91,1.6135,1.0699,0.9505
7/20/2011,1.4188,78.76,1.6139,1.0727,0.9479
7/21/2011,1.4372,78.47,1.6301,1.0837,0.9449
7/22/2011,1.4366,78.44,1.6319,1.0851,0.95
7/25/2011,1.4357,78.31,1.6285,1.0853,0.9448
7/26/2011,1.4495,78.04,1.6392,1.0942,0.9448
7/27/2011,1.4373,77.99,1.6357,1.1026,0.9474
7/28/2011,1.4303,77.87,1.6338,1.1025,0.9483
7/29/2011,1.4388,77.18,1.6455,1.1001,0.9539
8/1/2011,1.4202,76.87,1.6278,1.093,0.9593
8/2/2011,1.4232,77.13,1.6287,1.084,0.9577
8/3/2011,1.432,76.87,1.6406,1.0721,0.9632
8/4/2011,1.4158,79.01,1.6308,1.0516,0.9765
8/5/2011,1.4158,78.48,1.6362,1.038,0.9843
8/8/2011,1.4241,77.53,1.6354,1.0351,0.9889
8/9/2011,1.4242,77.16,1.6194,1.0192,0.9893
8/10/2011,1.4193,76.41,1.6169,1.021,0.9909
8/11/2011,1.423,76.68,1.6228,1.0269,0.9891
8/12/2011,1.4239,76.79,1.6284,1.0352,0.9879
8/15/2011,1.4452,76.73,1.6387,1.0478,0.9838
8/16/2011,1.4421,76.76,1.6424,1.0491,0.9816
8/17/2011,1.4436,76.46,1.6591,1.0543,0.9818
8/18/2011,1.432,76.52,1.6489,1.0393,0.9899
8/19/2011,1.4408,76.46,1.6544,1.0444,0.9848
8/22/2011,1.4384,76.77,1.6452,1.0417,0.9901
8/23/2011,1.4431,76.59,1.6509,1.051,0.9876
8/24/2011,1.4402,76.78,1.6375,1.0471,0.9878
8/25/2011,1.438,77.38,1.6289,1.0457,0.9842
8/26/2011,1.4463,76.62,1.6321,1.0573,0.9854
8/29/2011,1.451,76.96,1.6398,1.0619,0.9778
8/30/2011,1.4435,76.75,1.6279,1.0676,0.9791
8/31/2011,1.4406,76.5,1.6269,1.0702,0.9783
9/1/2011,1.4283,76.81,1.6179,1.075,0.9751
9/2/2011,1.4203,76.79,1.619,1.0677,0.9815
9/6/2011,1.3999,77.48,1.5954,1.051,0.9908
9/7/2011,1.4058,77.39,1.5948,1.0614,0.9882
9/8/2011,1.3947,77.43,1.6021,1.063,0.9856
9/9/2011,1.3666,77.31,1.587,1.0446,0.997
9/12/2011,1.3635,77.15,1.5814,1.0312,0.9957
9/13/2011,1.368,76.88,1.5805,1.032,0.9901
9/14/2011,1.371,76.71,1.5773,1.0234,0.9913
9/15/2011,1.3858,76.7,1.5808,1.0313,0.9867
9/16/2011,1.3783,76.89,1.5802,1.038,0.9813
9/19/2011,1.3636,76.48,1.5674,1.0217,0.9897
9/20/2011,1.3697,76.52,1.5718,1.0293,0.9922
9/21/2011,1.3724,76.38,1.5619,1.0209,0.9985
9/22/2011,1.3446,76.31,1.5358,0.9764,1.0327
9/23/2011,1.3518,76.3,1.5475,0.9784,1.028
9/26/2011,1.3516,76.35,1.5553,0.9751,1.0338
9/27/2011,1.3606,76.6,1.5681,0.9962,1.019
9/28/2011,1.3628,76.51,1.5648,0.9895,1.0226
9/29/2011,1.3639,76.68,1.5685,0.9818,1.0338
9/30/2011,1.3449,77.04,1.5624,0.9744,1.0389
10/3/2011,1.3281,76.66,1.5474,0.9647,1.044
10/4/2011,1.3294,76.86,1.5403,0.9453,1.0605
10/5/2011,1.3328,76.86,1.5436,0.9624,1.0448
10/6/2011,1.3408,76.64,1.5398,0.9699,1.0431
10/7/2011,1.3512,76.77,1.5628,0.9843,1.0326
10/11/2011,1.3657,76.66,1.5594,0.9978,1.0287
10/12/2011,1.3805,77.3,1.5757,1.0166,1.0163
10/13/2011,1.373,76.88,1.5729,1.0147,1.0238
10/14/2011,1.3861,77.36,1.5808,1.0296,1.0148
10/17/2011,1.377,76.8,1.5778,1.0241,1.0153
10/18/2011,1.3719,76.75,1.5654,1.022,1.0165
10/19/2011,1.3775,76.79,1.5799,1.0272,1.0136
10/20/2011,1.3672,76.91,1.5726,1.0187,1.0216
10/21/2011,1.3873,76.1,1.5945,1.033,1.009
10/24/2011,1.3932,76.1,1.5986,1.0454,1.004
10/25/2011,1.3911,75.88,1.5994,1.0447,1.0143
10/26/2011,1.3838,76.05,1.5905,1.0348,1.01
10/27/2011,1.4172,75.8,1.6081,1.0686,0.9942
10/28/2011,1.4164,75.72,1.613,1.0707,0.9957
10/31/2011,1.3947,77.97,1.6141,1.061,0.9932
11/1/2011,1.3676,78.28,1.5946,1.0302,1.02
11/2/2011,1.3803,78.04,1.5974,1.0366,1.0125
11/3/2011,1.3744,77.96,1.5959,1.0352,1.0128
11/4/2011,1.3761,78.17,1.6026,1.0358,1.0179
11/7/2011,1.3744,78.06,1.6024,1.0339,1.0173
11/8/2011,1.3785,77.79,1.6076,1.0332,1.0139
11/9/2011,1.3596,77.77,1.5958,1.0199,1.0176
11/10/2011,1.36,77.58,1.5935,1.0137,1.0188
11/14/2011,1.3625,77.02,1.5899,1.0193,1.0176
11/15/2011,1.3524,76.99,1.5818,1.0144,1.0233
11/16/2011,1.3505,77.02,1.577,1.0137,1.0205
11/17/2011,1.3522,76.98,1.5801,1.0056,1.0224
11/18/2011,1.3521,76.93,1.5783,1.0036,1.026
11/21/2011,1.3525,76.97,1.5662,0.9842,1.0386
11/22/2011,1.35,77.07,1.5646,0.9831,1.0371
11/23/2011,1.3347,77.41,1.5511,0.9686,1.0479
11/25/2011,1.3244,77.66,1.5467,0.9737,1.0487
11/28/2011,1.3334,78.05,1.5538,0.9924,1.0327
11/29/2011,1.3343,77.86,1.5625,1.0018,1.0296
11/30/2011,1.3453,77.58,1.5705,1.0244,1.0199
12/1/2011,1.3487,77.6,1.5698,1.0227,1.0172
12/2/2011,1.3386,77.88,1.5592,1.0221,1.0165
12/5/2011,1.3463,77.77,1.5689,1.0298,1.014
12/6/2011,1.3397,77.73,1.558,1.0227,1.0116
12/7/2011,1.3386,77.69,1.5691,1.0268,1.0106
12/8/2011,1.3324,77.67,1.5635,1.0187,1.019
12/9/2011,1.3368,77.58,1.5642,1.019,1.0202
12/12/2011,1.3188,77.87,1.5597,1.0059,1.0273
12/13/2011,1.3094,77.86,1.5528,1.0097,1.0283
12/14/2011,1.2972,78.08,1.5445,0.9904,1.0403
12/15/2011,1.3013,77.87,1.5486,0.9936,1.0338
12/16/2011,1.3025,77.65,1.5514,0.9962,1.0388
12/19/2011,1.3017,77.96,1.5531,0.9915,1.0364
12/20/2011,1.3076,77.76,1.5674,1.0069,1.0284
12/21/2011,1.304,78,1.568,1.007,1.0286
12/22/2011,1.3045,78.13,1.5667,1.014,1.0213
12/23/2011,1.304,78.13,1.5615,1.0148,1.0208
12/27/2011,1.3074,77.83,1.5671,1.016,1.0201
12/28/2011,1.2926,77.98,1.5478,1.0092,1.0232
12/29/2011,1.2952,77.71,1.5386,1.0134,1.0208
12/30/2011,1.2973,76.98,1.5537,1.0251,1.0168
1/3/2012,1.3061,76.67,1.5655,1.038,1.0089
1/4/2012,1.293,76.68,1.5638,1.0348,1.0134
1/5/2012,1.2783,77.18,1.548,1.0253,1.0197
1/6/2012,1.2723,77.06,1.5431,1.0235,1.0231
1/9/2012,1.2745,76.88,1.5436,1.0215,1.0272
1/10/2012,1.2782,76.84,1.5489,1.0323,1.0161
1/11/2012,1.2686,76.9,1.5325,1.0295,1.0192
1/12/2012,1.2818,76.76,1.5325,1.0311,1.0197
1/13/2012,1.2682,76.9,1.5301,1.0292,1.0246
1/17/2012,1.274,76.8,1.5356,1.0395,1.013
1/18/2012,1.2825,76.81,1.541,1.0395,1.0138
1/19/2012,1.2937,77.23,1.5484,1.0417,1.0094
1/20/2012,1.2948,76.97,1.554,1.0471,1.0142
1/23/2012,1.3035,76.92,1.5582,1.0534,1.0079
1/24/2012,1.3004,77.78,1.5595,1.047,1.0096
1/25/2012,1.2978,78.13,1.557,1.0481,1.0119
1/26/2012,1.3152,77.47,1.5706,1.0651,0.9986
1/27/2012,1.3192,76.68,1.5716,1.0645,1.0014
1/30/2012,1.3123,76.28,1.569,1.059,1.003
1/31/2012,1.3053,76.34,1.5754,1.0598,1.005
2/1/2012,1.3179,76.11,1.5849,1.07,0.9984
2/2/2012,1.3167,76.13,1.5813,1.0718,0.9985
2/3/2012,1.3106,76.54,1.5779,1.0762,0.9944
2/6/2012,1.313,76.54,1.5832,1.0743,0.9953
2/7/2012,1.3244,76.88,1.5891,1.0798,0.9947
2/8/2012,1.3253,76.9,1.582,1.0785,0.9969
2/9/2012,1.3297,77.42,1.5838,1.0806,0.9941
2/10/2012,1.3187,77.57,1.5748,1.0676,1.0016
2/13/2012,1.3211,77.52,1.578,1.0741,0.9995
2/14/2012,1.3149,78.39,1.5691,1.0691,0.9988
2/15/2012,1.3087,78.22,1.571,1.0742,0.9965
2/16/2012,1.311,78.77,1.5795,1.0759,0.9962
2/17/2012,1.3149,79.33,1.5813,1.0695,0.997
2/21/2012,1.3255,79.73,1.5796,1.0692,0.9956
2/22/2012,1.3251,80.3,1.5677,1.0629,0.9999
2/23/2012,1.3308,80.21,1.57,1.0688,0.9983
2/24/2012,1.3463,80.88,1.5869,1.0707,0.9988
2/27/2012,1.341,80.42,1.5845,1.0764,0.9982
2/28/2012,1.3452,80.44,1.5887,1.0765,0.9956
2/29/2012,1.3359,81.1,1.5951,1.0777,0.9866
3/1/2012,1.332,81.16,1.5953,1.0803,0.9848
3/2/2012,1.3202,81.56,1.5852,1.0747,0.9887
3/5/2012,1.3226,81.43,1.587,1.0668,0.9936
3/6/2012,1.3114,80.86,1.572,1.0551,1.0013
3/7/2012,1.3149,81.06,1.5746,1.0583,0.9994
3/8/2012,1.3256,81.5,1.5822,1.0618,0.992
3/9/2012,1.3108,82.59,1.5677,1.059,0.9894
3/12/2012,1.3141,82.21,1.5615,1.049,0.9934
3/13/2012,1.3109,82.66,1.5736,1.054,0.9905
3/14/2012,1.3025,83.78,1.5686,1.0446,0.9914
3/15/2012,1.307,83.28,1.5669,1.0528,0.9928
3/16/2012,1.3171,83.34,1.5845,1.0584,0.9912
3/19/2012,1.3242,83.31,1.5894,1.0608,0.9878
3/20/2012,1.3222,83.62,1.5857,1.0485,0.9933
