4 Jan 1999 - 27 July 2018,EUR/USD,GBP/USD,AUD/USD,USD/CAD,USD/CHF,SP500,DGS10
4/11/05,1.2972,1.8908,0.7755,1.233,1.1935,1181.209961,4.45
4/12/05,1.2873,1.8842,0.7734,1.2408,1.2037,1187.76001,4.38
4/13/05,1.2918,1.893,0.7797,1.2365,1.2,1173.790039,4.38
4/14/05,1.2819,1.8806,0.7715,1.2417,1.2135,1162.050049,4.37
4/15/05,1.2928,1.893,0.7703,1.242,1.2011,1142.619995,4.27
4/18/05,1.3037,1.9052,0.7664,1.2482,1.1857,1145.97998,4.27
4/19/05,1.3034,1.9165,0.7704,1.2409,1.1843,1152.780029,4.21
4/20/05,1.308,1.9197,0.7755,1.2388,1.1797,1137.5,4.22
4/21/05,1.3093,1.9104,0.7768,1.2384,1.1788,1159.949951,4.32
4/22/05,1.3068,1.9151,0.7819,1.2342,1.1821,1152.119995,4.26
4/25/05,1.2984,1.9117,0.7799,1.2372,1.1885,1162.099976,4.26
4/26/05,1.2964,1.904,0.7792,1.2462,1.1894,1151.829956,4.28
4/27/05,1.2938,1.9047,0.7764,1.2465,1.192,1156.380005,4.25
4/28/05,1.2916,1.9097,0.7795,1.2508,1.1918,1143.219971,4.19
4/29/05,1.2919,1.9122,0.7834,1.2568,1.1898,1156.849976,4.21
5/2/05,1.2857,1.8959,0.7796,1.2552,1.198,1162.160034,4.21
5/3/05,1.2889,1.891,0.7737,1.2541,1.1972,1161.170044,4.21
5/4/05,1.2936,1.9,0.7777,1.2502,1.1927,1175.650024,4.2
5/5/05,1.2936,1.9048,0.781,1.2448,1.1969,1172.630005,4.19
5/6/05,1.2832,1.892,0.7763,1.2429,1.2058,1171.349976,4.28
5/9/05,1.2839,1.8836,0.7731,1.2377,1.2057,1178.839966,4.29
5/10/05,1.2877,1.8828,0.7757,1.2373,1.201,1166.219971,4.23
5/11/05,1.2803,1.8735,0.7745,1.2474,1.2067,1171.109985,4.21
5/12/05,1.2706,1.865,0.7679,1.2493,1.2152,1159.359985,4.18
5/13/05,1.2645,1.853,0.7611,1.2625,1.2227,1154.050049,4.12
5/16/05,1.263,1.8368,0.7565,1.2703,1.2223,1165.689941,4.13
5/17/05,1.2644,1.8401,0.7575,1.2664,1.2205,1173.800049,4.12
5/18/05,1.266,1.8382,0.7598,1.2618,1.2189,1185.560059,4.07
5/19/05,1.2628,1.8367,0.7585,1.2627,1.2235,1191.079956,4.11
5/20/05,1.2553,1.8246,0.755,1.2627,1.2335,1189.280029,4.13
5/23/05,1.2575,1.8288,0.7583,1.2578,1.2311,1193.859985,4.07
5/24/05,1.2588,1.8288,0.7623,1.2612,1.2293,1194.069946,4.04
5/25/05,1.2602,1.8312,0.7626,1.2641,1.2264,1190.01001,4.08
5/26/05,1.2517,1.8205,0.7604,1.268,1.2359,1197.619995,4.08
5/27/05,1.2568,1.8227,0.7623,1.2585,1.2324,1198.780029,4.08
5/31/05,1.2349,1.8231,0.7591,1.2512,1.2447,1191.5,4
6/1/05,1.2232,1.812,0.7498,1.2471,1.2529,1202.219971,3.91
6/2/05,1.2266,1.8156,0.7536,1.2473,1.2515,1204.290039,3.89
6/3/05,1.2227,1.8119,0.7548,1.2483,1.2545,1196.02002,3.98
6/6/05,1.2268,1.8209,0.7649,1.2447,1.2489,1197.51001,3.96
6/7/05,1.2277,1.832,0.7695,1.2471,1.2464,1197.26001,3.92
6/8/05,1.232,1.8368,0.7688,1.244,1.2456,1194.670044,3.95
6/9/05,1.2216,1.8209,0.7675,1.2549,1.2552,1200.930054,3.98
6/10/05,1.2127,1.8128,0.7625,1.2492,1.2688,1198.109985,4.05
6/13/05,1.2035,1.8011,0.7592,1.2578,1.2778,1200.819946,4.09
6/14/05,1.2038,1.8062,0.7655,1.2554,1.2776,1203.910034,4.13
6/15/05,1.2106,1.8219,0.768,1.2397,1.271,1206.579956,4.12
6/16/05,1.2089,1.8206,0.7721,1.2376,1.2742,1210.959961,4.09
6/17/05,1.224,1.8266,0.7776,1.235,1.2631,1216.959961,4.09
6/20/05,1.214,1.8231,0.7767,1.2319,1.2722,1216.099976,4.11
6/21/05,1.2134,1.824,0.7783,1.231,1.2702,1213.609985,4.06
6/22/05,1.213,1.8218,0.7792,1.2351,1.2711,1213.880005,3.95
6/23/05,1.2054,1.818,0.7734,1.2311,1.2776,1200.72998,3.96
6/24/05,1.2088,1.8221,0.7684,1.2329,1.2749,1191.569946,3.92
6/27/05,1.2152,1.8252,0.7686,1.2307,1.2694,1190.689941,3.9
6/28/05,1.2078,1.8157,0.7644,1.231,1.2791,1201.569946,3.97
6/29/05,1.2101,1.808,0.7625,1.2263,1.2786,1199.849976,3.99
6/30/05,1.2098,1.793,0.7618,1.2256,1.2827,1191.329956,3.94
7/1/05,1.1957,1.7708,0.7516,1.2418,1.2965,1194.439941,4.06
7/5/05,1.1917,1.757,0.7418,1.2437,1.3036,1204.98999,4.11
7/6/05,1.1918,1.7583,0.7411,1.2365,1.3041,1194.939941,4.08
7/7/05,1.1928,1.7418,0.7403,1.2288,1.2978,1197.869995,4.05
7/8/05,1.1934,1.736,0.741,1.2207,1.302,1211.859985,4.11
7/11/05,1.2066,1.7563,0.7478,1.2115,1.2886,1219.439941,4.11
7/12/05,1.22,1.7753,0.7559,1.2048,1.2754,1222.209961,4.15
7/13/05,1.209,1.7554,0.7478,1.2073,1.29,1223.290039,4.17
7/14/05,1.2089,1.7585,0.7518,1.2071,1.2899,1226.5,4.19
7/15/05,1.2037,1.7533,0.7488,1.2206,1.2962,1227.920044,4.18
7/18/05,1.2077,1.7523,0.7541,1.2154,1.2916,1221.130005,4.22
7/19/05,1.2001,1.7364,0.7492,1.2186,1.3035,1229.349976,4.2
7/20/05,1.2046,1.7303,0.754,1.2218,1.2971,1235.199951,4.17
7/21/05,1.2113,1.7471,0.763,1.2177,1.2887,1227.040039,4.28
7/22/05,1.2079,1.7413,0.7661,1.218,1.2951,1233.680054,4.23
7/25/05,1.2054,1.7455,0.7633,1.2194,1.2965,1229.030029,4.25
7/26/05,1.2007,1.7415,0.7585,1.2291,1.3007,1231.160034,4.24
7/27/05,1.2048,1.7438,0.7556,1.2341,1.2986,1236.790039,4.27
7/28/05,1.2121,1.7547,0.7571,1.2345,1.288,1243.719971,4.2
7/29/05,1.2129,1.7593,0.7594,1.2257,1.287,1234.180054,4.28
8/1/05,1.2195,1.7695,0.7618,1.2136,1.278,1235.349976,4.32
8/2/05,1.2209,1.7728,0.7649,1.2122,1.2753,1244.119995,4.34
8/3/05,1.2337,1.7808,0.7718,1.2128,1.2616,1245.040039,4.3
8/4/05,1.2383,1.7797,0.7739,1.2119,1.2584,1235.859985,4.32
8/5/05,1.2327,1.7748,0.7671,1.2185,1.2663,1226.420044,4.4
8/8/05,1.2361,1.7863,0.7652,1.2132,1.2607,1223.130005,4.42
8/9/05,1.2347,1.7844,0.7601,1.214,1.2618,1231.380005,4.41
8/10/05,1.2345,1.7922,0.764,1.2113,1.2608,1229.130005,4.4
8/11/05,1.2434,1.8071,0.7737,1.2025,1.2487,1237.810059,4.32
8/12/05,1.2428,1.8148,0.7723,1.1946,1.249,1230.390015,4.24
8/15/05,1.2362,1.8088,0.7683,1.1968,1.2553,1233.869995,4.27
8/16/05,1.2342,1.8096,0.7688,1.198,1.2573,1219.339966,4.23
8/17/05,1.229,1.8076,0.7623,1.207,1.2598,1220.23999,4.28
8/18/05,1.2178,1.7949,0.7537,1.2178,1.2705,1219.02002,4.21
8/19/05,1.2147,1.7933,0.7505,1.2152,1.2756,1219.709961,4.21
8/22/05,1.2235,1.8022,0.7548,1.204,1.2692,1221.72998,4.22
8/23/05,1.2213,1.7996,0.7551,1.1981,1.2722,1217.589966,4.2
8/24/05,1.2239,1.7965,0.7552,1.1956,1.2684,1209.589966,4.19
8/25/05,1.2311,1.8045,0.76,1.1888,1.2556,1212.369995,4.18
8/26/05,1.2324,1.8066,0.7584,1.1949,1.2541,1205.099976,4.2
8/29/05,1.2248,1.8006,0.7522,1.1965,1.2642,1212.280029,4.2
8/30/05,1.2204,1.784,0.7469,1.1919,1.2703,1208.410034,4.16
8/31/05,1.233,1.8012,0.7514,1.1893,1.2546,1220.329956,4.02
9/1/05,1.2447,1.8279,0.7609,1.1855,1.24,1221.589966,4.02
9/2/05,1.2538,1.8403,0.7649,1.188,1.2287,1218.02002,4.03
9/6/05,1.2483,1.842,0.7668,1.1867,1.2366,1233.390015,4.09
9/7/05,1.2439,1.8394,0.7684,1.1855,1.2399,1236.359985,4.15
9/8/05,1.24,1.8388,0.7712,1.1822,1.2442,1231.670044,4.15
9/9/05,1.2433,1.84,0.7731,1.1749,1.2413,1241.47998,4.14
9/12/05,1.2288,1.8236,0.7719,1.1854,1.257,1240.560059,4.18
9/13/05,1.2263,1.8214,0.7677,1.18,1.2625,1231.199951,4.14
9/14/05,1.2282,1.8244,0.771,1.1823,1.2579,1227.160034,4.17
9/15/05,1.2216,1.8069,0.7662,1.1863,1.2673,1227.72998,4.22
9/16/05,1.2214,1.8035,0.7666,1.1826,1.271,1237.910034,4.26
9/19/05,1.2153,1.8041,0.7671,1.1691,1.2761,1231.02002,4.25
9/20/05,1.2177,1.8046,0.7693,1.1704,1.2757,1221.339966,4.26
9/21/05,1.2208,1.8097,0.7706,1.1682,1.271,1210.199951,4.19
9/22/05,1.2153,1.7917,0.7633,1.1668,1.2787,1214.619995,4.19
9/23/05,1.2077,1.7788,0.7574,1.1713,1.2887,1215.290039,4.25
9/26/05,1.2036,1.7746,0.7567,1.177,1.2935,1215.630005,4.3
9/27/05,1.2011,1.7677,0.7537,1.1777,1.2967,1215.660034,4.3
9/28/05,1.2016,1.7639,0.7572,1.1782,1.2961,1216.890015,4.26
9/29/05,1.202,1.762,0.7593,1.1725,1.2964,1227.680054,4.29
9/30/05,1.2058,1.7696,0.7643,1.1607,1.289,1228.810059,4.34
10/3/05,1.1914,1.7558,0.7628,1.1657,1.3022,1226.699951,4.39
10/4/05,1.1918,1.7587,0.763,1.172,1.3018,1214.469971,4.38
10/5/05,1.1984,1.7655,0.7567,1.1793,1.2923,1196.390015,4.36
10/6/05,1.2133,1.7728,0.7572,1.1815,1.2747,1191.48999,4.37
10/7/05,1.2115,1.7599,0.7568,1.1746,1.2796,1195.900024,4.35
10/11/05,1.2015,1.7489,0.7534,1.1754,1.288,1184.869995,4.39
10/12/05,1.204,1.7532,0.7546,1.1706,1.285,1177.680054,4.45
10/13/05,1.1938,1.7484,0.7468,1.1836,1.2984,1176.839966,4.48
10/14/05,1.2073,1.7677,0.7536,1.1854,1.2842,1186.569946,4.48
10/17/05,1.204,1.7553,0.7503,1.1801,1.291,1190.099976,4.5
10/18/05,1.1939,1.7487,0.7474,1.1802,1.302,1178.140015,4.49
10/19/05,1.1988,1.7627,0.7484,1.1776,1.2944,1195.76001,4.47
10/20/05,1.1982,1.7712,0.7538,1.1763,1.2915,1177.800049,4.46
10/21/05,1.1958,1.7692,0.7473,1.1842,1.2916,1179.589966,4.39
10/24/05,1.1998,1.7711,0.7508,1.1887,1.2857,1199.380005,4.45
10/25/05,1.2099,1.7855,0.7558,1.1768,1.2762,1196.540039,4.54
10/26/05,1.2082,1.7766,0.7543,1.1703,1.281,1191.380005,4.6
10/27/05,1.2148,1.7836,0.758,1.1695,1.2731,1178.900024,4.57
10/28/05,1.2089,1.7781,0.7501,1.1769,1.2767,1198.410034,4.58
10/31/05,1.1995,1.7689,0.748,1.1796,1.29,1207.01001,4.57
11/1/05,1.1998,1.763,0.7451,1.1765,1.2903,1202.76001,4.58
11/2/05,1.2067,1.7755,0.7414,1.1806,1.278,1214.76001,4.61
11/3/05,1.1971,1.772,0.74,1.1817,1.2893,1219.939941,4.65
11/4/05,1.1828,1.751,0.7318,1.1815,1.3055,1220.140015,4.66
11/7/05,1.1795,1.744,0.7322,1.1898,1.3081,1222.810059,4.65
11/8/05,1.1773,1.7415,0.7358,1.1885,1.3102,1218.589966,4.57
11/9/05,1.1748,1.7415,0.7332,1.1857,1.3115,1220.650024,4.64
11/10/05,1.174,1.7462,0.7309,1.1876,1.31,1230.959961,4.55
11/14/05,1.1667,1.7349,0.7267,1.196,1.3202,1233.76001,4.61
11/15/05,1.1695,1.7366,0.7324,1.1942,1.3197,1229.01001,4.56
11/16/05,1.1672,1.7166,0.7307,1.1918,1.3255,1231.209961,4.49
11/17/05,1.1706,1.719,0.7338,1.1864,1.322,1242.800049,4.46
11/18/05,1.1741,1.7147,0.7308,1.1907,1.3188,1248.27002,4.5
11/21/05,1.1734,1.7165,0.7366,1.182,1.319,1254.849976,4.46
11/22/05,1.1737,1.7138,0.7354,1.1771,1.3195,1261.22998,4.43
11/23/05,1.1799,1.7214,0.7383,1.172,1.3144,1265.609985,4.47
11/25/05,1.1724,1.7155,0.7351,1.1691,1.3197,1268.25,4.43
11/28/05,1.1804,1.7221,0.7378,1.1656,1.311,1257.459961,4.41
11/29/05,1.1786,1.7203,0.739,1.1671,1.3133,1257.47998,4.48
11/30/05,1.179,1.7321,0.7394,1.167,1.3148,1249.47998,4.49
12/1/05,1.1702,1.729,0.741,1.1682,1.321,1264.670044,4.52
12/2/05,1.1699,1.7304,0.7468,1.1627,1.3198,1265.079956,4.52
12/5/05,1.1787,1.7397,0.7515,1.1565,1.3083,1262.089966,4.57
12/6/05,1.1784,1.7402,0.7541,1.1563,1.3066,1263.699951,4.49
12/7/05,1.1722,1.735,0.7468,1.1582,1.3134,1257.369995,4.52
12/8/05,1.183,1.7514,0.7507,1.1572,1.2997,1255.839966,4.47
12/9/05,1.1824,1.7554,0.7521,1.158,1.3024,1259.369995,4.54
12/12/05,1.1969,1.774,0.7554,1.1507,1.288,1260.430054,4.56
12/13/05,1.1926,1.7674,0.7545,1.1516,1.2952,1267.430054,4.54
12/14/05,1.2041,1.7739,0.7567,1.1531,1.2788,1272.73999,4.45
12/15/05,1.1965,1.7648,0.747,1.158,1.2889,1270.939941,4.47
12/16/05,1.2012,1.7716,0.743,1.156,1.2897,1267.319946,4.45
12/19/05,1.1996,1.7641,0.7424,1.1633,1.2932,1259.920044,4.45
12/20/05,1.1848,1.7544,0.7328,1.1733,1.311,1259.619995,4.47
12/21/05,1.1816,1.7402,0.7321,1.1691,1.3153,1262.790039,4.49
12/22/05,1.1883,1.7395,0.7314,1.1665,1.3103,1268.119995,4.44
12/23/05,1.1857,1.7326,0.7279,1.1654,1.314,1268.660034,4.38
12/27/05,1.1856,1.7308,0.7261,1.1736,1.3142,1256.540039,4.34
12/28/05,1.1875,1.7226,0.7301,1.1636,1.3129,1258.170044,4.38
12/29/05,1.1846,1.7261,0.732,1.1642,1.3143,1254.420044,4.37
12/30/05,1.1842,1.7188,0.7342,1.1656,1.3148,1248.290039,4.39
1/3/06,1.198,1.7404,0.7379,1.1565,1.2938,1268.800049,4.37
1/4/06,1.2091,1.7588,0.7465,1.1515,1.2801,1273.459961,4.36
1/5/06,1.2101,1.7566,0.7482,1.1619,1.277,1273.47998,4.36
1/6/06,1.2148,1.7697,0.7528,1.165,1.2695,1285.449951,4.38
1/9/06,1.2064,1.7645,0.7517,1.1691,1.2794,1290.150024,4.38
1/10/06,1.2063,1.7645,0.749,1.1628,1.2805,1289.689941,4.43
1/11/06,1.2135,1.7643,0.7558,1.1579,1.2734,1294.180054,4.46
1/12/06,1.2035,1.7612,0.7512,1.1624,1.2859,1286.060059,4.42
1/13/06,1.2103,1.7715,0.7535,1.1612,1.2799,1287.609985,4.36
1/17/06,1.2073,1.7628,0.7517,1.1642,1.2833,1282.930054,4.34
1/18/06,1.2083,1.7622,0.7488,1.1726,1.2823,1277.930054,4.34
1/19/06,1.211,1.7618,0.7469,1.1662,1.2822,1285.040039,4.38
1/20/06,1.2101,1.7663,0.747,1.1531,1.2826,1261.48999,4.37
1/23/06,1.2276,1.7842,0.7523,1.1511,1.2605,1263.819946,4.36
1/24/06,1.2287,1.7885,0.7516,1.1547,1.2595,1266.859985,4.4
1/25/06,1.2252,1.7874,0.7535,1.148,1.2636,1264.680054,4.49
1/26/06,1.2229,1.783,0.7532,1.1502,1.2684,1273.829956,4.53
1/27/06,1.213,1.7733,0.7518,1.147,1.2798,1283.719971,4.52
1/30/06,1.2091,1.7688,0.7497,1.1443,1.2864,1285.189941,4.54
1/31/06,1.2158,1.782,0.7572,1.1436,1.2784,1280.079956,4.53
2/1/06,1.2092,1.7781,0.7542,1.1401,1.2841,1282.459961,4.57
2/2/06,1.21,1.7807,0.7548,1.1432,1.2845,1270.839966,4.57
2/3/06,1.2021,1.7626,0.7491,1.147,1.2944,1264.030029,4.54
2/6/06,1.1971,1.7462,0.7426,1.1455,1.3011,1265.02002,4.55
2/7/06,1.1974,1.7444,0.7436,1.149,1.2982,1254.780029,4.57
2/8/06,1.1935,1.7405,0.7393,1.1535,1.3032,1265.650024,4.56
2/9/06,1.1963,1.7411,0.7396,1.1455,1.301,1263.780029,4.54
2/10/06,1.192,1.7454,0.7379,1.1543,1.3049,1266.98999,4.59
2/13/06,1.1905,1.7438,0.7396,1.1548,1.3074,1262.859985,4.58
2/14/06,1.1895,1.7343,0.7389,1.1546,1.3097,1275.530029,4.62
2/15/06,1.1884,1.7401,0.7403,1.1541,1.3107,1280,4.61
2/16/06,1.1882,1.7354,0.738,1.1577,1.3127,1289.380005,4.59
2/17/06,1.1906,1.7403,0.7385,1.1522,1.3123,1287.23999,4.54
2/21/06,1.1912,1.7447,0.7394,1.1464,1.3082,1283.030029,4.57
2/22/06,1.1905,1.7425,0.7363,1.1482,1.3114,1292.670044,4.53
2/23/06,1.1923,1.7522,0.7397,1.1512,1.3083,1287.790039,4.56
2/24/06,1.1882,1.7448,0.7399,1.152,1.3158,1289.430054,4.58
2/27/06,1.186,1.7409,0.7387,1.1418,1.3201,1294.119995,4.59
2/28/06,1.1925,1.7539,0.743,1.1379,1.3111,1280.660034,4.55
3/1/06,1.1899,1.7473,0.7429,1.1365,1.3165,1291.23999,4.59
3/2/06,1.2003,1.7493,0.7458,1.132,1.3041,1289.140015,4.64
3/3/06,1.2028,1.7531,0.744,1.1352,1.299,1287.22998,4.68
3/6/06,1.2002,1.7492,0.7409,1.1401,1.3002,1278.26001,4.74
3/7/06,1.1888,1.7362,0.7336,1.1468,1.3126,1275.880005,4.74
3/8/06,1.1914,1.7359,0.7319,1.1575,1.3088,1278.469971,4.73
3/9/06,1.192,1.7366,0.7354,1.1593,1.3136,1272.22998,4.74
3/10/06,1.1886,1.7256,0.731,1.1605,1.3201,1281.420044,4.76
3/13/06,1.1942,1.731,0.7326,1.1616,1.3141,1284.130005,4.77
3/14/06,1.2025,1.7479,0.7362,1.1548,1.3008,1297.47998,4.71
3/15/06,1.2045,1.746,0.738,1.1553,1.2999,1303.02002,4.73
3/16/06,1.2151,1.7552,0.735,1.154,1.2931,1305.329956,4.65
3/17/06,1.2197,1.7567,0.7291,1.1587,1.2893,1307.25,4.68
3/20/06,1.2168,1.7563,0.7223,1.1627,1.2911,1305.079956,4.66
3/21/06,1.2079,1.7459,0.716,1.1647,1.3038,1297.22998,4.71
3/22/06,1.2095,1.7483,0.7204,1.1651,1.3024,1305.040039,4.7
3/23/06,1.1984,1.7367,0.7145,1.1657,1.3159,1301.670044,4.73
3/24/06,1.2034,1.7427,0.7107,1.1675,1.3099,1302.949951,4.67
3/27/06,1.2015,1.747,0.7056,1.1685,1.3092,1301.609985,4.7
3/28/06,1.2078,1.7497,0.7086,1.1696,1.3005,1293.22998,4.79
3/29/06,1.203,1.7356,0.7058,1.1722,1.3091,1302.890015,4.81
3/30/06,1.2132,1.7448,0.714,1.1628,1.2989,1300.25,4.86
3/31/06,1.2139,1.7393,0.7165,1.167,1.3025,1294.869995,4.86
4/3/06,1.2124,1.7389,0.7177,1.1718,1.3044,1297.810059,4.88
4/4/06,1.2258,1.7559,0.7203,1.1662,1.2898,1305.930054,4.87
4/5/06,1.2272,1.7497,0.7263,1.1619,1.2857,1311.560059,4.84
4/6/06,1.2216,1.7504,0.7315,1.1532,1.2913,1309.040039,4.9
4/7/06,1.2109,1.7407,0.7279,1.1464,1.3029,1295.5,4.97
4/10/06,1.2091,1.7405,0.7282,1.1466,1.3043,1296.619995,4.97
4/11/06,1.2125,1.7467,0.7327,1.1457,1.2997,1286.569946,4.93
4/12/06,1.2107,1.7508,0.7315,1.1479,1.2995,1288.119995,4.98
4/13/06,1.2107,1.7529,0.7285,1.1514,1.2979,1289.119995,5.05
4/17/06,1.2267,1.7716,0.7375,1.1452,1.2776,1285.329956,5.01
4/18/06,1.2274,1.7762,0.7385,1.1421,1.2759,1307.280029,4.99
4/19/06,1.2345,1.7895,0.7465,1.1367,1.2705,1309.930054,5.04
4/20/06,1.2326,1.7801,0.7376,1.1386,1.2776,1311.459961,5.04
4/21/06,1.234,1.7817,0.7444,1.1372,1.2751,1311.280029,5.01
4/24/06,1.2373,1.7839,0.7444,1.1373,1.2701,1308.109985,4.99
4/25/06,1.2412,1.7876,0.7456,1.1317,1.2687,1301.73999,5.07
4/26/06,1.2464,1.7897,0.7535,1.1271,1.2675,1305.410034,5.12
4/27/06,1.2525,1.8011,0.7564,1.1235,1.2611,1309.719971,5.09
4/28/06,1.2624,1.822,0.7593,1.1203,1.2411,1310.609985,5.07
5/1/06,1.2607,1.8286,0.7607,1.113,1.2386,1305.189941,5.14
5/2/06,1.2644,1.8397,0.7631,1.1069,1.2345,1313.209961,5.12
5/3/06,1.2639,1.8446,0.7711,1.1072,1.2351,1308.119995,5.15
5/4/06,1.2684,1.8485,0.7726,1.1066,1.2297,1312.25,5.16
5/5/06,1.2733,1.8588,0.7707,1.1071,1.2257,1325.76001,5.12
5/8/06,1.272,1.8584,0.7697,1.1116,1.2276,1324.660034,5.12
5/9/06,1.2747,1.8632,0.7724,1.1022,1.2223,1325.140015,5.13
5/10/06,1.2799,1.8648,0.7763,1.1005,1.2186,1322.849976,5.13
5/11/06,1.2855,1.8842,0.7781,1.0989,1.2106,1305.920044,5.14
5/12/06,1.2888,1.8911,0.7728,1.1085,1.202,1291.23999,5.19
5/15/06,1.2826,1.8836,0.7627,1.1142,1.2087,1294.5,5.15
5/16/06,1.2817,1.8819,0.7656,1.1112,1.2118,1292.079956,5.1
5/17/06,1.2722,1.882,0.7594,1.1116,1.2178,1270.319946,5.16
5/18/06,1.2795,1.8878,0.7652,1.1209,1.2123,1261.810059,5.08
5/19/06,1.275,1.8755,0.7569,1.1232,1.2182,1267.030029,5.05
5/22/06,1.285,1.8861,0.7509,1.1194,1.2049,1262.069946,5.04
5/23/06,1.2844,1.8809,0.7546,1.1174,1.2083,1256.579956,5.07
5/24/06,1.2747,1.8678,0.7526,1.1228,1.2188,1258.569946,5.03
5/25/06,1.2777,1.8719,0.7585,1.1072,1.2184,1272.880005,5.07
5/26/06,1.2739,1.8566,0.7577,1.1072,1.2265,1280.160034,5.06
5/30/06,1.2868,1.8825,0.7619,1.0995,1.211,1259.869995,5.09
5/31/06,1.2833,1.8732,0.7519,1.1027,1.2159,1270.089966,5.12
6/1/06,1.2824,1.8686,0.748,1.1003,1.2197,1285.709961,5.11
6/2/06,1.2912,1.8817,0.751,1.1001,1.2083,1288.219971,5
6/5/06,1.2953,1.8786,0.7527,1.1011,1.2027,1265.290039,5.02
6/6/06,1.2828,1.8608,0.7422,1.115,1.2155,1263.849976,5.01
6/7/06,1.2799,1.8585,0.7422,1.1117,1.2208,1256.150024,5.02
6/8/06,1.2648,1.8425,0.743,1.1233,1.233,1257.930054,5
6/9/06,1.2636,1.8426,0.7499,1.1071,1.2322,1252.300049,4.98
6/12/06,1.2587,1.844,0.7466,1.0991,1.2345,1237.439941,4.99
6/13/06,1.2574,1.8398,0.7408,1.1077,1.2356,1223.689941,4.97
6/14/06,1.2631,1.8491,0.7396,1.1121,1.2271,1230.040039,5.05
6/15/06,1.2616,1.8477,0.7377,1.1172,1.2317,1256.160034,5.1
6/16/06,1.2623,1.8484,0.7389,1.1223,1.2326,1251.540039,5.13
6/19/06,1.2577,1.8401,0.7375,1.1232,1.2413,1240.130005,5.14
6/20/06,1.2568,1.8399,0.7372,1.1163,1.2402,1240.119995,5.15
6/21/06,1.2665,1.846,0.7371,1.1042,1.2329,1252.199951,5.16
6/22/06,1.2582,1.8306,0.7349,1.1175,1.2421,1245.599976,5.2
6/23/06,1.2522,1.8204,0.7315,1.1241,1.2469,1244.5,5.23
6/26/06,1.2554,1.819,0.7301,1.1241,1.2455,1250.560059,5.25
6/27/06,1.2589,1.8237,0.734,1.121,1.2424,1239.199951,5.21
6/28/06,1.2532,1.8159,0.7284,1.124,1.2479,1246,5.25
6/29/06,1.2534,1.8108,0.7316,1.1156,1.249,1272.869995,5.22
6/30/06,1.2779,1.8491,0.7423,1.115,1.2247,1270.199951,5.15
7/3/06,1.2793,1.841,0.7436,1.1112,1.2253,1280.189941,5.15
7/5/06,1.2726,1.8342,0.7407,1.1115,1.2336,1270.910034,5.23
7/6/06,1.2757,1.8376,0.7459,1.1116,1.2299,1274.079956,5.19
7/7/06,1.2822,1.8513,0.7514,1.1132,1.2223,1265.47998,5.14
7/10/06,1.2751,1.842,0.7484,1.1246,1.2294,1267.339966,5.13
7/11/06,1.2754,1.8431,0.7526,1.1339,1.2286,1272.430054,5.1
7/12/06,1.2706,1.8347,0.7536,1.1353,1.2344,1258.599976,5.1
7/13/06,1.2673,1.8404,0.7539,1.1319,1.2326,1242.280029,5.08
7/14/06,1.2641,1.8364,0.7541,1.1274,1.2358,1236.199951,5.07
7/17/06,1.2529,1.8203,0.7493,1.1322,1.2476,1234.48999,5.07
7/18/06,1.25,1.8271,0.7464,1.1335,1.2529,1236.859985,5.13
7/19/06,1.256,1.8377,0.7485,1.1353,1.2497,1259.810059,5.06
7/20/06,1.2639,1.8495,0.7516,1.1344,1.2435,1249.130005,5.03
7/21/06,1.2684,1.8586,0.7529,1.1373,1.2373,1240.290039,5.05
7/24/06,1.263,1.8492,0.7536,1.1414,1.2464,1260.910034,5.05
7/25/06,1.2576,1.8407,0.7529,1.1415,1.2534,1268.880005,5.07
7/26/06,1.2628,1.8474,0.7594,1.1375,1.2488,1268.400024,5.04
7/27/06,1.2732,1.8627,0.7641,1.1346,1.2354,1263.199951,5.07
7/28/06,1.2748,1.8645,0.7663,1.1297,1.2333,1278.550049,5
7/31/06,1.2764,1.8685,0.7664,1.1309,1.2311,1276.660034,4.99
8/1/06,1.2778,1.8711,0.7632,1.1312,1.2317,1270.920044,4.99
8/2/06,1.2798,1.8781,0.7639,1.1258,1.2293,1277.410034,4.96
8/3/06,1.2779,1.8847,0.76,1.1262,1.2332,1280.27002,4.96
8/4/06,1.2894,1.9098,0.7658,1.1269,1.2209,1279.359985,4.91
8/7/06,1.2867,1.9102,0.7637,1.1182,1.2223,1275.77002,4.93
8/8/06,1.2839,1.9077,0.7609,1.1203,1.2261,1271.47998,4.93
8/9/06,1.2888,1.9089,0.7667,1.1197,1.2228,1265.949951,4.92
8/10/06,1.2765,1.8888,0.7671,1.1262,1.2373,1271.810059,4.93
8/11/06,1.2757,1.8952,0.7673,1.1206,1.2388,1266.73999,4.97
8/14/06,1.2735,1.8902,0.7599,1.124,1.2403,1268.209961,5
8/15/06,1.2788,1.8948,0.7649,1.1225,1.2372,1285.579956,4.93
8/16/06,1.2864,1.8999,0.7699,1.116,1.2272,1295.430054,4.87
8/17/06,1.287,1.894,0.7639,1.116,1.2276,1297.47998,4.87
8/18/06,1.281,1.8808,0.7579,1.1234,1.2339,1302.300049,4.84
8/21/06,1.2914,1.8968,0.764,1.1183,1.2226,1297.52002,4.82
8/22/06,1.2804,1.8881,0.7625,1.1153,1.2341,1298.819946,4.82
8/23/06,1.2794,1.8929,0.7628,1.11,1.2357,1292.98999,4.82
